@relation fuzzy
@attribute a numeric
@attribute b numeric
@attribute s numeric
@data
%input1,input2, output3
0.125443576	,	-0.00016021	,	-3.242051775
-0.473892037	,	-0.000856194	,	-3.685177845
-0.281918707	,	0.000274248	,	-3.536028493
0.402576109	,	0.00097785	,	-3.073008182
0.300025169	,	-0.000146501	,	-3.136003622
-0.290777294	,	-0.000844004	,	-3.543543725
-0.38692903	,	-0.00013736	,	-3.617502574
0.011569058	,	0.000569283	,	-3.31076222
0.414314281	,	0.00057535	,	-3.066133822
0.124416381	,	-0.00041414	,	-3.242824762
-0.655876289	,	-0.001114704	,	-3.82607822
-0.73925515	,	-0.000119113	,	-3.889998884
-0.327953524	,	0.000587574	,	-3.571435469
0.087609848	,	0.000593662	,	-3.264560081
0.013799071	,	-0.000105444	,	-3.309832029
0.014171796	,	5.32E-07	,	-3.309543437
0.508193175	,	0.000705745	,	-3.00902983
0.437645059	,	-0.000100783	,	-3.052387005
-0.123293106	,	-0.00080134	,	-3.413980915
-0.187388888	,	-9.16E-05	,	-3.463141554
0.2453533	,	0.000618203	,	-3.168732276
0.187686913	,	-8.24E-05	,	-3.204199735
-0.360395904	,	-0.000782975	,	-3.597353815
-0.411647027	,	-7.32E-05	,	-3.636583703
0.033933204	,	0.000636543	,	-3.297135584
0.483767107	,	0.00064262	,	-3.023906039
0.442092502	,	-5.95E-05	,	-3.049661384
-0.31899929	,	-0.001087274	,	-3.56551246
-0.584324069	,	-0.000379035	,	-3.770316271
-0.125959646	,	0.000654806	,	-3.415159141
0.3366691	,	0.000660898	,	-3.113240644
0.307785156	,	-4.13E-05	,	-3.131228388
-0.21261592	,	-0.00074343	,	-3.48303259
0.023141243	,	0.000336796	,	-3.303881361
0.755733958	,	0.001046561	,	-2.858460068
0.736445269	,	-2.76E-05	,	-2.87085385
0.224607495	,	-0.000731197	,	-3.182155458
-0.282971025	,	-0.000725112	,	-3.537437137
-0.292676417	,	-1.39E-05	,	-3.544531275
0.19548855	,	0.000697379	,	-3.198969429
-0.053867028	,	-0.000356222	,	-3.360023825
-0.302149125	,	-0.000354689	,	-3.552055496
0.192417819	,	0.000706524	,	-3.20E+00
0.195488215	,	4.39E-06	,	-3.199410084
-0.292945249	,	-0.000697762	,	-3.545135708
-0.283491463	,	1.35E-05	,	-3.537410526
0.465069542	,	0.001069373	,	-3.03499225
0.72000511	,	0.000364194	,	-2.88059297
0.240106085	,	-0.00068557	,	-3.172714909
-0.235529403	,	-0.000679479	,	-3.50071754
-0.213283527	,	3.18E-05	,	-3.483096343
0.306839299	,	0.000743033	,	-3.131306885
0.335458586	,	4.09E-05	,	-3.114369449
-0.390482589	,	-0.001037059	,	-3.620770643
-0.620661904	,	-0.000328828	,	-3.798392846
-0.092011753	,	0.000755215	,	-3.388838014
0.440898523	,	0.0007613	,	-3.049868833
0.482297301	,	5.91E-05	,	-3.03E+00
0.032183052	,	-0.00064302	,	-3.298981092
-0.461079235	,	-0.00070466	,	-3.675180737
-0.460675701	,	5.76E-07	,	-3.674462486
0.080814101	,	0.000773557	,	-3.268573307
0.131885213	,	7.30E-05	,	-3.237998695
-0.307470449	,	-0.000627651	,	-3.556329411
-0.249954569	,	8.22E-05	,	-3.511427684
0.30442778	,	0.000791975	,	-3.132740547
0.368365218	,	9.13E-05	,	-3.094350078
-0.058145769	,	-0.000609301	,	-3.363481314
0.012188758	,	0.000100478	,	-3.310684294
0.0857153	,	0.000105038	,	-3.27E+00
-0.330158775	,	-0.000594106	,	-3.573858022
-0.044250977	,	0.00040844	,	-3.352117776
0.736377964	,	0.001115184	,	-2.87017331
0.819496816	,	0.000118741	,	-2.820317392
0.412178987	,	-0.000581883	,	-3.068137926
0.009122379	,	-0.000575795	,	-3.31E+00
-0.389685906	,	-0.000569726	,	-3.619884576
-0.096333427	,	0.000419075	,	-3.392394487
0.690652979	,	0.001124266	,	-2.897940443
0.78975001	,	0.000141567	,	-2.838371041
0.39949759	,	-0.000557503	,	-3.075826196
0.013506855	,	-0.000551415	,	-3.31E+00
-0.36823492	,	-0.000545345	,	-3.603279432
-0.067435083	,	0.000429714	,	-3.370036121
0.725912997	,	0.001133354	,	-2.876518131
0.840992965	,	0.0001644	,	-2.807231884
0.467811638	,	-0.000533116	,	-3.034318292
0.098893521	,	-0.000527026	,	-3.258393474
-0.265773955	,	-0.000520954	,	-3.524017801
0.04246919	,	0.000440347	,	-3.292075769
0.351785871	,	0.000441881	,	-3.104197832
-0.006479101	,	-0.000511807	,	-3.323463114
-0.360483843	,	-0.000505721	,	-3.597261524
-0.22302824	,	0.000196365	,	-3.490528849
0.405883934	,	0.000898446	,	-3.071049408
0.233325775	,	-0.000246512	,	-3.176575297
-0.425367228	,	-0.00094099	,	-3.65E+00
-0.278319633	,	0.000210068	,	-3.533285528
0.359138198	,	0.000910654	,	-3.099434592
0.512579456	,	0.000219202	,	-3.006673952
0.182001581	,	-0.000472254	,	-3.207881945
-0.144330768	,	-0.000466189	,	-3.430056695
-0.143954855	,	5.37E-07	,	-3.429493699
-0.143559206	,	5.65E-07	,	-3.429187665
-0.465589528	,	-0.000460043	,	-3.67852833
-0.299303855	,	0.000237551	,	-3.549498423
-0.129802948	,	0.000242144	,	-3.418394207
-0.441126483	,	-0.000444748	,	-3.659598754
-0.265199382	,	0.000251324	,	-3.52E+00
0.397973356	,	0.00094739	,	-3.075823172
0.580299052	,	0.000260465	,	-2.965515284
0.281776803	,	-0.00042646	,	-3.147252114
-0.012496214	,	-0.00042039	,	-3.328063397
-0.012122536	,	5.34E-07	,	-3.327527548
-0.011724514	,	5.69E-07	,	-3.327219674
-0.301682095	,	-0.000414225	,	-3.55172878
-0.587355547	,	-0.000408105	,	-3.772677605
-0.388959878	,	0.000283422	,	-3.62E+00
0.293500533	,	0.000974943	,	-3.13926148
0.498317586	,	0.000292596	,	-3.015290024
0.225489913	,	-0.000389754	,	-3.181418908
-0.043077139	,	-0.000383667	,	-3.351694511
-0.307395358	,	-0.000377597	,	-3.556126443
0.040416595	,	0.000496874	,	-3.293286522
0.38930199	,	0.000498408	,	-3.081374921
0.131385956	,	-0.000368451	,	-3.238564656
-0.122268338	,	-0.000362363	,	-3.412932066
0.104917575	,	0.000324551	,	-3.254218681
0.335290306	,	0.000329104	,	-3.114288716
-0.262621284	,	-0.000854159	,	-3.52E+00
-0.382875646	,	-0.000171792	,	-3.614387374
0.329414605	,	0.001017558	,	-3.117420568
0.569371624	,	0.000342796	,	-2.972100402
0.336993271	,	-0.000331969	,	-3.11365838
-0.251335241	,	-0.000840469	,	-3.513035862
-0.364137801	,	-0.000161147	,	-3.599888445
0.358790896	,	0.001032755	,	-3.099568054
0.611521803	,	0.000361044	,	-2.946487077
0.394053654	,	-0.000310669	,	-3.08E+00
-0.184681402	,	-0.000826764	,	-3.461475554
-0.290027653	,	-0.000150495	,	-3.542561804
0.443537312	,	0.00104795	,	-3.048084291
0.709046469	,	0.000379299	,	-2.887239629
0.506500513	,	-0.000289351	,	-3.010675449
-0.062624567	,	-0.000813036	,	-3.367064609
-0.628558199	,	-0.000808477	,	-3.804774524
-0.353466177	,	0.000392989	,	-3.591291891
0.3928783	,	0.001066206	,	-3.078842484
0.674355113	,	0.00040211	,	-2.908296515
0.114803656	,	-0.000799359	,	-3.248889618
-0.441553171	,	-0.000794795	,	-3.660130504
-0.15368465	,	0.000411241	,	-3.436758111
0.137376118	,	0.000415801	,	-3.23444552
-0.033244415	,	-0.000243744	,	-3.34E+00
-0.032872026	,	5.32E-07	,	-3.343576312
-0.032472125	,	5.71E-07	,	-3.343266983
-0.198767724	,	-0.000237565	,	-3.472027497
-0.360774642	,	-0.000231438	,	-3.597327853
-0.518504514	,	-0.000225328	,	-3.719320193
-0.21134111	,	0.000438805	,	-3.48E+00
0.099024616	,	0.00044338	,	-3.257722438
-0.048037307	,	-0.000210088	,	-3.355429295
-0.190849519	,	-0.000204017	,	-3.47E+00
0.198560639	,	0.0005563	,	-3.197193131
0.589046573	,	0.000557837	,	-2.960013783
0.452643138	,	-0.000194862	,	-3.043332576
0.320504386	,	-0.00018877	,	-3.123589478
0.192618957	,	-0.000182693	,	-3.201262947
-0.26335462	,	-0.000651391	,	-3.52E+00
-0.718246955	,	-0.000649846	,	-3.874052509
-0.839706488	,	-0.000173514	,	-3.967723875
-0.503703701	,	0.000480004	,	-3.707438831
-0.164490934	,	0.00048459	,	-3.445069664
-0.275259325	,	-0.000158241	,	-3.531143736
0.070361772	,	0.000493744	,	-3.28E+00
0.419177569	,	0.000498308	,	-3.06322876
0.319054043	,	-0.000143034	,	-3.124443528
-0.179752111	,	-0.00071258	,	-3.45759657
-0.226434918	,	-6.67E-05	,	-3.493327293
0.581934913	,	0.001154814	,	-2.963955307
0.943502018	,	0.000516524	,	-2.74E+00
0.451109584	,	-0.000703418	,	-3.044563202
-0.038084823	,	-0.000698849	,	-3.348017845
-0.116920688	,	-0.000112623	,	-3.408650132
0.254207998	,	0.000530184	,	-3.163409912
0.218170526	,	-5.15E-05	,	-3.185665964
-0.26144979	,	-0.000685172	,	-3.52E+00
0.116066646	,	0.000539309	,	-3.247310202
0.496776086	,	0.000543871	,	-3.01606707
0.023543405	,	-0.000676047	,	-3.304248138
-0.446497512	,	-0.000671487	,	-3.663883581
-0.059399515	,	0.000552997	,	-3.363742507
0.330888404	,	0.000557554	,	-3.116817393
-0.132783473	,	-0.000662388	,	-3.421240013
-0.1549871	,	-3.17E-05	,	-3.438045461
0.241690763	,	0.000566683	,	-3.170989605
0.20328523	,	-5.49E-05	,	-3.19470922
-0.25081484	,	-0.000648714	,	-3.512522003
-0.266633935	,	-2.26E-05	,	-3.524393706
0.139621688	,	0.000580365	,	-3.232976927
0.113975031	,	-3.66E-05	,	-3.248945178
-0.330569344	,	-0.000635063	,	-3.574199282
-0.340010734	,	-1.35E-05	,	-3.581141929
0.508797199	,	0.001212583	,	-3.008341764
0.927823678	,	0.000598609	,	-2.75421725
0.489690572	,	-0.000625904	,	-3.021083748
0.054755986	,	-0.000621335	,	-3.285257705
0.050400276	,	-6.22E-06	,	-3.287542386
0.050292213	,	-1.54E-07	,	-3.287604463
0.050666166	,	5.34E-07	,	-3.287376895
0.051065074	,	5.70E-07	,	-3.287134577
0.055273939	,	6.01E-06	,	-3.284574664
0.063768989	,	1.21E-05	,	-3.279410907
0.076538489	,	1.82E-05	,	-3.271650877
0.093570805	,	2.43E-05	,	-3.26130164
0.114854407	,	3.04E-05	,	-3.248370201
-0.307057047	,	-0.000602731	,	-3.555995231
-0.727889382	,	-0.000601189	,	-3.881482615
-0.70018621	,	3.96E-05	,	-3.859688033
-0.24909286	,	0.000644419	,	-3.510404029
0.205208385	,	0.000649002	,	-3.193096424
0.243596219	,	5.48E-05	,	-3.170157414
0.286238881	,	6.09E-05	,	-3.144252577
-0.107104441	,	-0.000561919	,	-3.40132019
-0.082405182	,	3.53E-05	,	-3.381865788
0.384655361	,	0.000667229	,	-3.084090143
-0.002308723	,	-0.000552806	,	-3.320261619
-0.386081824	,	-0.000548247	,	-3.617084629
0.087365068	,	0.000676353	,	-3.264656148
0.564000703	,	0.000680908	,	-2.975148515
0.186607235	,	-0.000539134	,	-3.205123774
-0.632088821	,	-0.001169566	,	-3.807711714
-0.595677867	,	5.20E-05	,	-3.778847801
-0.112630238	,	0.000690068	,	-3.404826983
-0.033803535	,	0.00011261	,	-3.344225449
0.049277912	,	0.000118688	,	-3.288144916
-0.312173032	,	-0.000516358	,	-3.559902097
-0.31179148	,	5.45E-07	,	-3.5593075
0.137396077	,	0.000641697	,	-3.234289744
0.229043595	,	0.000130925	,	-3.178948275
0.324971565	,	0.00013704	,	-3.120678184
0.42516789	,	0.000143138	,	-3.059815531
0.529620572	,	0.000149218	,	-2.996367606
0.184221305	,	-0.000493428	,	-3.206546132
-0.611036484	,	-0.001136083	,	-3.791410126
-0.554355128	,	8.10E-05	,	-3.746868234
-0.042487176	,	0.00073124	,	-3.350548095
0.076875427	,	0.000170518	,	-3.27134933
0.200489183	,	0.000176591	,	-3.196263071
-0.192712807	,	-0.000561717	,	-3.467533028
-0.584836397	,	-0.000560177	,	-3.770816312
-0.454805522	,	0.000185758	,	-3.669804773
-0.320505294	,	0.000191857	,	-3.565925784
-0.181947955	,	0.000197939	,	-3.458754115
0.349134928	,	0.00075869	,	-3.105606932
0.42179559	,	0.000103801	,	-3.061888799
-0.352240221	,	-0.001105765	,	-3.59123262
-0.662529606	,	-0.000443271	,	-3.830840602
-0.125038176	,	0.000767845	,	-3.414374531
0.415652427	,	0.000772415	,	-3.065196052
0.111753664	,	-0.000434141	,	-3.250527771
-0.188948726	,	-0.000429575	,	-3.464544803
-0.02270129	,	0.000237496	,	-3.335558869
0.527556854	,	0.000786083	,	-2.997217584
0.61406518	,	0.000123583	,	-2.945092576
-0.142932783	,	-0.001081426	,	-3.429334289
-0.430858891	,	-0.000411323	,	-3.651638086
-0.249714796	,	0.000258777	,	-3.511130042
0.310124456	,	0.00079977	,	-3.129275485
0.404081983	,	0.000134225	,	-3.072628667
-0.342282909	,	-0.001066236	,	-3.583508488
-0.61743571	,	-0.000393075	,	-3.795934322
-0.051181984	,	0.000808934	,	-3.357223715
0.518273003	,	0.000813507	,	-3.002839139
0.24952249	,	-0.000383929	,	-3.166818224
-0.016030245	,	-0.000379361	,	-3.330772718
0.192825606	,	0.000298366	,	-3.200840491
-0.066348143	,	-0.000370248	,	-3.369685488
0.041456277	,	0.000154006	,	-3.292873261
0.623666238	,	0.000831729	,	-2.938812667
0.3708841	,	-0.000361117	,	-3.093090398
-0.352037961	,	-0.001032746	,	-3.591033953
-0.598435445	,	-0.000351996	,	-3.781215154
-0.009831237	,	0.000840863	,	-3.325220308
0.581967361	,	0.000845427	,	-2.964131524
0.341959319	,	-0.000342869	,	-3.110648435
-0.370323239	,	-0.001017547	,	-3.605167537
-0.603943099	,	-0.000333743	,	-3.785464572
-0.005743906	,	0.00085457	,	-3.322050199
0.59565136	,	0.000859136	,	-2.955811304
0.368425817	,	-0.000324608	,	-3.094562081
-0.333209275	,	-0.001002336	,	-3.576453694
-0.554043536	,	-0.000315478	,	-3.746859497
0.053751518	,	0.000868279	,	-3.284950608
0.664743525	,	0.000872846	,	-2.913836664
0.450310774	,	-0.000306333	,	-3.044814814
-0.240661193	,	-0.000987103	,	-3.504865386
-0.448700042	,	-0.000297198	,	-3.665371462
-0.173806271	,	0.000392705	,	-3.452333081
0.446767305	,	0.000886534	,	-3.046224776
0.587602089	,	0.000201193	,	-2.961116992
-0.092723622	,	-0.000971894	,	-3.390437098
-0.287984438	,	-0.000278944	,	-3.541055966
0.001816131	,	0.000414001	,	-3.316784951
0.295864167	,	0.000420069	,	-3.138178165
0.29623968	,	5.36E-07	,	-3.138216475
0.296637125	,	5.68E-07	,	-3.14E+00
0.59499216	,	0.000426221	,	-2.956485814
0.412584174	,	-0.000260583	,	-3.067702861
0.233392577	,	-0.000255988	,	-3.18E+00
0.542456907	,	0.00044152	,	-2.988385701
0.369689434	,	-0.000246811	,	-3.093748825
-0.284914682	,	-0.000935149	,	-3.539062245
-0.45127903	,	-0.000237663	,	-3.667331875
-0.129402873	,	0.000459823	,	-3.417946332
0.196725409	,	0.000465898	,	-3.198365294
-0.125080669	,	-0.000459723	,	-3.415164077
-0.445810999	,	-0.000458186	,	-3.663229702
-0.113273758	,	0.000475053	,	-3.405461481
0.223526151	,	0.000481143	,	-3.182077013
0.076315661	,	-0.000210301	,	-3.271921254
-0.554914135	,	-0.000901757	,	-3.747869175
-0.382059963	,	0.000246935	,	-3.613500581
0.280140411	,	0.000946001	,	-3.14739467
0.142506945	,	-0.000196619	,	-3.231708936
0.008068836	,	-0.000192054	,	-3.31336336
0.366163932	,	0.000511564	,	-3.095420472
0.057122852	,	-0.000441487	,	-3.283714545
-0.250841883	,	-0.00043995	,	-3.512421678
0.113663546	,	0.000520722	,	-3.248781651
0.482430924	,	0.000526811	,	-3.024791034
0.363988061	,	-0.000169204	,	-3.097166185
-0.241668322	,	-0.000865223	,	-3.505573522
-0.353734381	,	-0.000160094	,	-3.591841316
0.327626813	,	0.000973373	,	-3.118534503
0.519651023	,	0.00027432	,	-3.002343793
-0.077492049	,	-0.000853062	,	-3.378587037
-0.179971968	,	-0.0001464	,	-3.457436864
0.212206086	,	0.000560254	,	-3.188902471
0.116101794	,	-0.000137292	,	-3.247712478
-0.667379403	,	-0.001119259	,	-3.834977643
-0.958307459	,	-0.000415612	,	-4.059592311
-0.557572479	,	0.000572479	,	-3.749045407
-0.152563771	,	0.000578584	,	-3.435784761
0.256703114	,	0.000584667	,	-3.161859787
0.176573166	,	-0.000114471	,	-3.210969025
-0.600590165	,	-0.001110233	,	-3.783315862
-0.884087343	,	-0.000404996	,	-4.002181225
-0.466267016	,	0.000596886	,	-3.678409097
-0.044174601	,	0.000602989	,	-3.351934876
0.382174069	,	0.00060907	,	-3.085634161
0.31802487	,	-9.16E-05	,	-3.125038437
-0.452793734	,	-0.001101169	,	-3.669000828
-0.728849629	,	-0.000394366	,	-3.882107505
-0.293957003	,	0.000621275	,	-3.545119224
0.14520446	,	0.000627374	,	-3.2295561
0.093849594	,	-7.34E-05	,	-3.261190846
-0.448029985	,	-0.000774114	,	-3.665127981
-0.223994912	,	0.00032005	,	-3.491197939
0.49589412	,	0.001028413	,	-3.016295675
0.454137195	,	-5.97E-05	,	-3.042345555
-0.079196034	,	-0.000761905	,	-3.379851651
-0.114558996	,	-5.05E-05	,	-3.406787214
0.348040927	,	0.000660857	,	-3.10633351
0.319056405	,	-4.14E-05	,	-3.12438236
-0.435807379	,	-0.001078377	,	-3.655849973
-0.694826199	,	-0.000370027	,	-3.8557784
-0.223692227	,	0.000673049	,	-3.490739534
0.251706503	,	0.000679141	,	-3.164834678
0.235507885	,	-2.31E-05	,	-3.175118671
-0.272293564	,	-0.000725431	,	-3.529178984
-0.030150416	,	0.000345919	,	-3.341251413
0.708913199	,	0.001055805	,	-2.886892679
0.70230603	,	-9.44E-06	,	-2.891579217
0.203062283	,	-0.000713205	,	-3.195231313
-0.291923003	,	-0.000707122	,	-3.544350492
-0.288950326	,	4.25E-06	,	-3.541638582
0.456473306	,	0.001064891	,	-3.040216358
0.708205453	,	0.000359617	,	-2.887762906
0.2217637	,	-0.000694917	,	-3.183861449
-0.260412524	,	-0.000688823	,	-3.519968503
-0.244637632	,	2.25E-05	,	-3.50735316
0.269084124	,	0.000733888	,	-3.154244875
0.291236086	,	3.16E-05	,	-3.141235883
-0.438040922	,	-0.001041824	,	-3.65755639
-0.671485101	,	-0.000333492	,	-3.837704492
-0.149226366	,	0.000746084	,	-3.433096919
0.377295254	,	0.000752174	,	-3.088506718
0.412236132	,	4.99E-05	,	-3.06772935
-0.044406169	,	-0.000652346	,	-3.352879776
-0.003097534	,	5.90E-05	,	-3.320509895
0.492041266	,	0.000707341	,	-3.018839358
0.492444193	,	5.76E-07	,	-3.019042574
0.042254996	,	-0.000643127	,	-3.292863517
-0.403646031	,	-0.000637001	,	-3.630720726
-0.352634388	,	7.29E-05	,	-3.590851686
0.195286892	,	0.000782745	,	-3.199037658
0.252723159	,	8.21E-05	,	-3.164596462
-0.180331312	,	-0.000618649	,	-3.457989839
-0.116490438	,	9.12E-05	,	-3.408193587
0.444238553	,	0.000801041	,	-3.047814927
0.514466102	,	0.000100325	,	-3.005603342
-0.189164358	,	-0.001005186	,	-3.465046702
-0.398034146	,	-0.000298385	,	-3.626184791
0.171222109	,	0.000813223	,	-3.213635027
0.251052666	,	0.000114044	,	-3.16559079
-0.158548702	,	-0.000585145	,	-3.441122791
-0.072331899	,	0.000123167	,	-3.374018651
0.509695501	,	0.000831468	,	-3.008037658
0.309341747	,	-0.00028622	,	-3.13042689
-0.381502491	,	-0.00098692	,	-3.613796208
-0.285705322	,	0.000136853	,	-3.539044516
0.304850368	,	0.000843651	,	-3.13245106
0.407035933	,	0.000145979	,	-3.070826995
0.020847763	,	-0.000551697	,	-3.305812498
0.021220678	,	5.33E-07	,	-3.305261973
0.021620945	,	5.72E-07	,	-3.305018827
-0.360242819	,	-0.00054552	,	-3.597098117
-0.24838252	,	0.0001598	,	-3.51016246
0.357194829	,	0.00086511	,	-3.100643879
0.475498641	,	0.000169005	,	-3.02922847
0.106528405	,	-0.0005271	,	-3.253756133
-0.258171511	,	-0.000521	,	-3.518137785
-0.130250945	,	0.000182744	,	-3.418778489
0.490282899	,	0.000886477	,	-3.019793836
0.624592745	,	0.000191871	,	-2.938654953
-0.040577133	,	-0.000950243	,	-3.350092724
-0.702551669	,	-0.000945678	,	-3.862081856
-0.561834248	,	0.000201025	,	-3.752576955
0.069381049	,	0.000901736	,	-3.275436082
0.216490913	,	0.000210157	,	-3.186522368
-0.120512632	,	-0.000481434	,	-3.411643637
0.032971643	,	0.000219263	,	-3.297985248
0.520646146	,	0.000696678	,	-3.00147174
0.521050983	,	5.78E-07	,	-3.001666917
0.190509582	,	-0.000472202	,	-3.20E+00
-0.135737975	,	-0.000466068	,	-3.423410594
-0.457704163	,	-0.000459952	,	-3.672429399
-0.291302432	,	0.000237717	,	-3.543309578
0.363461615	,	0.000935377	,	-3.0967929
0.536277184	,	0.000246879	,	-2.992262538
0.227143671	,	-0.000441619	,	-3.180444892
-0.07773311	,	-0.000435538	,	-3.378529313
0.104652117	,	0.00026055	,	-3.254420631
0.10502665	,	5.35E-07	,	-3.254358543
-0.3775869	,	-0.000689448	,	-3.610595894
-0.673898437	,	-0.000423302	,	-3.839622346
-0.485022775	,	0.000269822	,	-3.693123164
0.18903653	,	0.000962942	,	-3.202719538
0.384348741	,	0.000279017	,	-3.084522683
0.100911398	,	-0.00040491	,	-3.257096148
-0.178258475	,	-0.000398814	,	-3.456258583
0.026658683	,	0.000292739	,	-3.301772935
0.234767931	,	0.000297299	,	-3.175365635
-0.033764844	,	-0.000383618	,	-3.34449194
-0.033390727	,	5.34E-07	,	-3.343977502
-0.032990944	,	5.71E-07	,	-3.343668265
-0.297204271	,	-0.000377448	,	-3.548244116
-0.557131733	,	-0.000371325	,	-3.749280085
-0.336134777	,	0.00031571	,	-3.577935869
-0.111927716	,	0.000320296	,	-3.404518812
-0.361163762	,	-0.000356051	,	-3.597700866
-0.130545123	,	0.000329455	,	-3.41891272
0.103266813	,	0.000334017	,	-3.255215323
-0.135328406	,	-0.00034085	,	-3.423020756
0.222220023	,	0.000510783	,	-3.182851512
0.580845448	,	0.000512322	,	-2.965023911
0.348662658	,	-0.00033169	,	-3.106570289
0.120744984	,	-0.000325597	,	-3.24500277
-0.102919197	,	-0.00031952	,	-3.397941541
0.259943403	,	0.000518375	,	-3.159933767
0.623884993	,	0.000519917	,	-2.93887718
0.406639128	,	-0.000310351	,	-3.071343121
0.193660402	,	-0.000304255	,	-3.200701773
-0.015062767	,	-0.000298176	,	-3.329976831
0.250686691	,	0.000379642	,	-3.16564436
0.251064381	,	5.40E-07	,	-3.165655777
-0.218756126	,	-0.000671172	,	-3.49E+00
-0.418911763	,	-0.000285937	,	-3.642325328
-0.61478612	,	-0.000279821	,	-3.793820202
-0.339344252	,	0.000393488	,	-3.58E+00
-0.060696213	,	0.000398069	,	-3.36484404
-0.245890967	,	-0.000264564	,	-3.508490549
0.039157125	,	0.000407212	,	-3.294108587
0.327395625	,	0.000411769	,	-3.119031425
-0.225678384	,	-0.000790106	,	-3.493162705
-0.311696481	,	-0.000122883	,	-3.55930556
0.447858112	,	0.001085078	,	-3.045436339
0.745689924	,	0.000425474	,	-2.864953421
0.581800727	,	-0.000234127	,	-2.964905953
0.038344441	,	-0.000776366	,	-3.295316943
-0.501919691	,	-0.000771806	,	-3.706806854
-0.194515476	,	0.000439149	,	-3.468321216
0.577791175	,	0.001103295	,	-2.966504796
